NAME	GENE	SCORE	X	Y	ATAN2	cluster
YDR420W	HKR1	0.368	-0.97	-0.21
YFR036W	CDC26	0.368	0.991	-0.13
YGR119C	NUP57	0.368	-0.89	0.448
YJR149W	YJR149W	0.368	0.945	-0.32
YLR005W	SSL1	0.368	0.383	-0.92
YLR119W	SRN2	0.368	0.839	-0.54
YMR205C	PFK2	0.368	0.38	0.926
YOL162W	YOL162W	0.368	-0.54	-0.84
YOR053W	YOR053W	0.368	1	0
YOR078W	YOR078W	0.368	0.929	0.375
YOR163W	YOR163W	0.368	-0.65	-0.76
YPL276W	YPL276W	0.368	-0.21	-0.97
YMR086C-A	YMR086C-A	0.3675	0.264	0.964
YDR323C	PEP7	0.367	-0.79	0.613
YKL007W	CAP1	0.367	0.201	-0.98
YOL102C	TPT1	0.367	-0.49	-0.87
YPL012W	YPL012W	0.367	-0.32	0.945
YCR059C	YCR059C	0.366	-0.3	-0.95
YDR268W	MSW1	0.366	0.21	0.978
YMR149W	SWP1	0.366	0.191	0.983
YMR155W	YMR155W	0.366	-0.92	0.371
YAR044W	OSH1	0.365	0.641	0.769
YBL013W	YBL013W	0.365	-0.95	0.284
YCRX03C	YCRX03C	0.365	-0.02	1
YJR033C	YJR033C	0.365	-0.95	0.284
YKL154W	YKL154W	0.365	-0.71	0.704
YKL196C	YKT6	0.365	-0.73	0.676
YNL279W	YNL279W	0.365	1	-0.05
YOR076C	YOR076C	0.365	0.997	-0.08
YAL014C	YAL014C	0.364	0.89	0.456
YDR095C	YDR095C	0.364	-0.98	-0.16
YFR031C	SMC2	0.364	-0.6	-0.79
YIL054W	YIL054W	0.364	-0.85	0.527
YJL131C	YJL131C	0.364	-0.21	0.978
YKL199C	YKT9	0.364	0.28	-0.96
YKR006C	MRPL13	0.364	0.89	0.458
YLR087C	YLR087C	0.364	-0.16	-0.98
YLR278C	YLR278C	0.364	0.782	0.623
YMR066W	YMR066W	0.364	0.945	-0.32
YOR147W	YOR147W	0.364	-0.96	0.274
YBL055C	YBL055C	0.363	-0.13	-0.99
YBR214W	YBR214W	0.363	0.898	-0.44
YCR068W	YCR068W	0.363	-0.68	0.727
YDL062W	YDL062W	0.363	-0.71	0.699
YIL095W	PRK1	0.363	-0.85	0.52
YBR059C	YBR059C	0.362	0.591	0.806
YBR156C	YBR156C	0.362	-0.88	-0.46
YDR014W	YDR014W	0.362	0.922	-0.38
YGR211W	YGR211W	0.362	-0.11	0.994
YLL047W	YLL047W	0.362	-0.71	0.696
YML121W	GTR1	0.362	-0.41	0.911
YNR051C	YNR051C	0.362	-0.71	0.698
YOR045W	TOM6	0.362	-0.63	-0.77
YOR202W	HIS3	0.362	-0.44	0.897
YAL048C	YAL048C	0.361	-0.74	-0.66
YDR286C	YDR286C	0.361	0.764	0.648
YPL081W	YPL081W	0.361	1	-0.05
YPL275W	YPL275W	0.361	0.096	-0.99
YBR029C	CDS1	0.36	-0.47	0.883
YBR246W	YBR246W	0.36	0.511	-0.86
YDR381W	YRA1	0.36	-0.91	0.402
YFL018C	LPD1	0.36	-0.11	0.994
YGL186C	YGL186C	0.36	-0.41	0.911
YGR077C	PEX8	0.36	-0.61	0.791
YHL044W	YHL044W	0.36	0.405	-0.91
YIL005W	YIL005W	0.36	-0.86	0.511
YIL016W	YIL016W	0.36	1	-0.02
YLR407W	YLR407W	0.36	-1	0.03
YMR125W	STO1	0.36	0.997	0.08
YNL048W	ALG11	0.36	-1	0.025
YPL001W	HAT1	0.36	-1	0.066
YDR101C	YDR101C	0.359	0.328	0.947
YDR196C	YDR196C	0.359	-0.13	0.991
YGR170W	PSD2	0.359	-0.44	0.896
YJR042W	NUP85	0.359	0.164	0.988
YKL021C	MAK11	0.359	-0.13	0.991
YOL122C	SMF1	0.359	-0.94	0.325
YBR176W	ECM31	0.358	1	0.047
YBR211C	MAE1	0.358	-0.61	0.79
YDL025C	YDL025C	0.358	0.55	-0.83
YDL139C	YDL139C	0.358	-0.94	0.318
YER040W	GLN3	0.358	-0.86	0.505
YGL129C	YGL129C	0.358	1	0
YGR272C	YGR272C	0.358	1	0
YKL055C	YKL055C	0.358	-0.86	-0.5
YLR138W	NHA1	0.358	-0.36	0.932
YML086C	ALO1	0.358	0.865	-0.5
YDR039C	ENA2	0.357	-0.44	-0.89
YKR066C	CCP1	0.357	0.949	0.319
YLR390W	ECM19	0.357	-0.44	-0.89
YMR213W	CEF1	0.357	-0.33	0.943
YOL053C-A	DDR2	0.3563	0.432	-0.9
YCR046C	YCR046C	0.356	0.497	-0.87
YDR206W	YDR206W	0.356	0.741	-0.67
YER157W	YER157W	0.356	-0.92	0.382
YIL098C	YIL098C	0.356	0.595	0.806
YIL175W	YIL175W	0.356	0.828	-0.56
YJL189W	RPL46	0.356	-0.98	-0.19
YJR077C	MIR1	0.356	0.991	-0.14
YPL279C	YPL279C	0.356	0.808	0.589
YDR340W	YDR340W	0.355	0.335	0.943
YDR416W	SYF1	0.355	0.811	0.588
YIL118W	RHO3	0.355	-0.98	-0.16
YJR041C	YJR041C	0.355	-0.16	0.985
YKL014C	YKL014C	0.355	-0.11	0.994
YMR053C	STB2	0.355	-0.3	0.952
YDL030W	PRP9	0.354	-0.08	0.997
YPL222W	YPL222W	0.354	0.974	-0.22
YFR052W	NIN1	0.353	0.926	0.376
YGR280C	YGR280C	0.353	0.155	0.988
YKL027W	YKL027W	0.353	-0.53	0.844
YKL033W	YKL033W	0.353	-0.48	0.878
YLL030C	YLL030C	0.353	-0.7	-0.7
YNL079C	TPM1	0.353	0.903	0.433
YOL096C	COQ3	0.353	0.393	0.92
YOR322C	YOR322C	0.353	-0.96	0.269
YPL050C	MNN9	0.353	-0.48	-0.87
YBR165W	UBS1	0.352	-0.59	0.803
YBR250W	YBR250W	0.352	0.732	-0.68
YDL059C	RAD59	0.352	-0.82	-0.56
YOR210W	RPB10	0.352	0.877	0.482
YDR065W	YDR065W	0.351	-0.08	-0.99
YDR415C	YDR415C	0.351	-0.48	0.877
YMR165C	SMP2	0.351	-0.34	-0.94
YOL036W	YOL036W	0.351	-0.94	-0.34
YOR009W	YOR009W	0.351	-0.08	-0.99
YCRX07W	YCRX07W	0.35	-0.02	-1
YEL035C	UTR5	0.35	0.757	-0.65
YGL096W	YGL096W	0.35	-0.02	-1
YGL136C	YGL136C	0.35	0.551	0.834
YJR088C	YJR088C	0.35	-0.6	0.802
YNL094W	YNL094W	0.35	-0.6	-0.8
YAL041W	CDC24	0.349	-0.2	0.979
YDR313C	YDR313C	0.349	0.108	0.994
YDR361C	YDR361C	0.349	-0.51	0.859
YER010C	YER010C	0.349	-0.22	-0.97
YFL033C	RIM15	0.349	0.633	0.776
YGR116W	SPT6	0.349	-0.8	0.598
YGR274C	TAF145	0.349	0.968	-0.25
YHR028C	DAP2	0.349	0.982	0.189
YNL253W	YNL253W	0.349	-0.71	0.699
YBR215W	HPC2	0.348	0.155	0.988
YGR072W	UPF3	0.348	-0.4	0.916
YKR065C	YKR065C	0.348	0.982	0.192
YML008C	ERG6	0.348	-0.89	-0.45
YOR294W	YOR294W	0.348	0.612	0.793
YPL059W	YPL059W	0.348	0.54	0.841
YPL134C	YPL134C	0.348	0.557	-0.83
YBR212W	NGR1	0.347	-0.08	0.997
YDL031W	YDL031W	0.347	0.403	0.916
YDL069C	CBS1	0.347	-0.8	0.593
YLR163C	MAS1	0.347	0.305	0.953
YNL066W	SUN4	0.347	0.714	0.703
YNL080C	YNL080C	0.347	0.968	-0.25
YNR018W	YNR018W	0.347	0.109	0.994
YOR121C	YOR121C	0.347	0.749	0.665
YOR166C	YOR166C	0.347	-0.89	0.452
YOR234C	RPL37B	0.347	-0.97	0.21
YOR363C	PIP2	0.347	-0.2	-0.97
YPR098C	YPR098C	0.347	0.939	0.345
YPR169W	YPR169W	0.347	-0.6	0.798
YFR009W	GCN20	0.346	0.962	0.277
YFR042W	YFR042W	0.346	0.838	-0.54
YGR245C	YGR245C	0.346	-0.4	0.916
YIR011C	STS1	0.346	0.13	0.994
YJL144W	YJL144W	0.346	-0.57	0.817
YLR295C	ATP14	0.346	0.771	0.638
YLR357W	RSC2	0.346	-0.72	-0.69
YOR196C	LIP5	0.346	-0.52	0.855
YPL120W	VPS30	0.346	-0.83	0.549
YAL058C-A	YAL058C-A	0.345	0.602	0.8
YCR031C	CRY1	0.345	0.376	0.927
YDL190C	UFD2	0.345	-0.23	0.973
YDR265W	PEX10	0.345	-0.89	0.44
YER126C	YER126C	0.345	-0.63	0.773
YJR028W	YJR028W	0.345	0.457	0.889
YKR009C	FOX2	0.345	0.768	0.643
YLR266C	YLR266C	0.345	0.942	0.339
YMR290C	HAS1	0.345	-0.31	0.95
YNR048W	YNR048W	0.345	-0.98	0.179
YPL223C	GRE1	0.345	0.962	0.272
YDR505C	PSP1	0.344	-0.95	0.287
YEL048C	YEL048C	0.344	-0.49	0.872
YFL030W	YFL030W	0.344	-0.46	0.886
YIL166C	YIL166C	0.344	0.372	-0.93
YLR197W	SIK1	0.344	0.095	0.997
YML094W	PFD5	0.344	0.688	-0.72
YMR061W	RNA14	0.344	0.883	0.473
YMR127C	SAS2	0.344	0.287	-0.95
YNL249C	MPA43	0.344	-0.66	0.744
YNL291C	MID1	0.344	-0.58	-0.81
YOR006C	YOR006C	0.344	0.159	0.988
YPR187W	RPO26	0.344	0.203	0.979
YBL104C	YBL104C	0.343	0.384	0.924
YCL046W	YCL046W	0.343	-0.9	0.434
YDL141W	BPL1	0.343	-0.87	0.489
YDR019C	GCV1	0.343	0.314	0.95
YDR237W	MRPL7	0.343	0.973	-0.23
YDR399W	HPT1	0.343	1	0.023
YER044C	YER044C	0.343	-0.23	0.973
YFR008W	YFR008W	0.343	-0.96	0.282
YGR145W	YGR145W	0.343	-0.52	0.854
YML114C	YML114C	0.343	-0.08	0.997
YOR028C	CIN5	0.343	0.504	0.865
YOR368W	RAD17	0.343	-0.14	-0.99
YDR171W	HSP42	0.342	0.713	-0.7
YIL101C	XBP1	0.342	0.959	0.289
YMR184W	YMR184W	0.342	-0.78	-0.61
YNL063W	YNL063W	0.342	-0.61	0.792
YOR265W	RBL2	0.342	-0.78	0.616
YAR047C	YAR047C	0.341	0.964	-0.26
YAR069C	YAR069C	0.341	0.958	-0.29
YDR040C	ENA1	0.341	-0.52	-0.85
YDR478W	SNM1	0.341	0.985	-0.17
YGR182C	YGR182C	0.341	0.683	0.73
YJL223C	YJL223C	0.341	0.947	-0.32
YLR048W	YST2	0.341	-0.82	0.574
YPL024W	YPL024W	0.341	-0.17	0.985
YPL214C	THI6	0.341	-0.93	0.351
YBL077W	YBL077W	0.34	-0.79	0.611
YCR086W	YCR086W	0.34	-1	0.047
YDR475C	YDR475C	0.34	0.014	-1
YIL103W	YIL103W	0.34	-1	0.041
YIL108W	YIL108W	0.34	0.7	0.714
YJL003W	YJL003W	0.34	-0.76	0.647
YKL191W	DPH2	0.34	-0.88	0.473
YNL021W	HDA1	0.34	0.464	0.888
YOL100W	YOL100W	0.34	1	-0.05
YPL195W	APL5	0.34	0.958	-0.29
YPR022C	YPR022C	0.34	-0.64	0.764
YBR006W	YBR006W	0.339	0.566	-0.82
YDR347W	MRP1	0.339	0.967	0.256
YDR439W	YDR439W	0.339	-0.38	0.926
YDR536W	STL1	0.339	0.23	-0.97
YML062C	MFT1	0.339	-0.91	0.407
YMR226C	YMR226C	0.339	-0.7	-0.7
YNL308C	YNL308C	0.339	-0.94	0.33
YNR058W	BIO3	0.339	-0.85	0.519
YOR259C	CRL13	0.339	0.563	0.828
YPL280W	YPL280W	0.339	0.737	-0.67
YKR035C	YKR035C	0.338	0.005	1
YMR059W	SEN15	0.338	-0.17	0.985
YCL031C	RRP7	0.337	0.207	0.979
YCR044C	YCR044C	0.337	0.362	0.934
YCR058C	PWP2	0.337	-0.35	0.934
YDR121W	YDR121W	0.337	0.952	0.305
YIL073C	YIL073C	0.337	-0.83	0.557
YNL137C	NAM9	0.337	0.863	-0.5
YPL076W	YPL076W	0.337	-0.83	0.557
YBR227C	YBR227C	0.336	0.369	0.931
YNL017C	YNL017C	0.336	-0.8	-0.59
YPR200C	ARR2	0.336	-0.11	0.994
YML032C-A	YML032C-A	0.3353	0.45	-0.89
YDR264C	AKR1	0.335	-0.35	0.934
YDR520C	YDR520C	0.335	0.173	0.985
YLR348C	DIC1	0.335	-0.98	-0.17
YMR046C	YMR046C	0.335	-0.56	0.823
YOR014W	RTS1	0.335	-0.92	0.382
YOR122C	PFY1	0.335	0.898	0.444
YOR302W	YOR302W	0.335	-0.95	-0.29
YAL011W	YAL011W	0.334	-0.62	0.781
YBL056W	PTC3	0.334	-0.95	0.296
YDL090C	RAM1	0.334	0.946	-0.32
YGL168W	YGL168W	0.334	0.802	-0.59
YGR212W	YGR212W	0.334	0.17	-0.98
YHR116W	YHR116W	0.334	0.988	0.17
YHR132C	ECM14	0.334	-0.71	0.697
YHR199C	YHR199C	0.334	0.727	-0.68
YHR200W	SUN1	0.334	-0.92	0.374
YHR216W	YHR216W	0.334	0.128	0.994
YIL042C	YIL042C	0.334	-0.62	-0.77
YJR070C	YJR070C	0.334	-0.59	0.802
YNR024W	YNR024W	0.334	0.994	0.11
YDR010C	YDR010C	0.333	0.153	-0.99
YER013W	PRP22	0.333	0.843	-0.54
YLR070C	YLR070C	0.333	0.39	0.921
YLR406C	YLR406C	0.333	1	0
YML096W	YML096W	0.333	1	0.021
YMR182C	RGM1	0.333	0.153	-0.99
YOR180C	EHD2	0.332	-0.93	-0.36
YPL194W	DDC1	0.332	0.334	0.942
YAL037W	YAL037W	0.331	-0.48	-0.87
YDL123W	YDL123W	0.331	0.211	0.978
YDR004W	RAD57	0.331	0.927	0.374
YJL122W	YJL122W	0.331	-0.9	-0.42
YML092C	PRE8	0.331	-0.33	0.945
YNL174W	YNL174W	0.331	0.984	0.181
YNL297C	YNL297C	0.331	0	1
YPR182W	SMX3	0.331	-0.99	0.102
YAL031C	FUN21	0.33	-0.51	0.857
YCR079W	YCR079W	0.33	0.009	-1
YDR036C	YDR036C	0.33	-1	-0.03
YDR411C	YDR411C	0.33	-0.81	-0.57
YHL029C	YHL029C	0.33	0.212	0.978
YJR013W	YJR013W	0.33	-1	0
YJR017C	ESS1	0.33	0.584	0.812
YKL061W	YKL061W	0.33	-1	0.045
YLR059C	YNT20	0.33	-0.27	0.963
YLR128W	YLR128W	0.33	0.463	0.887
YML031W	NDC1	0.33	-1	0.018
YMR069W	YMR069W	0.33	0	-1
YNL128W	TEP1	0.33	0.79	0.612
YNL167C	SKO1	0.33	-1	0.072
YPR129W	SCD6	0.33	-1	0.027
YAR073W	YAR073W	0.329	0.048	1
YDR233C	YDR233C	0.329	0	1
YER166W	YER166W	0.329	-0.97	-0.24
YIL071C	YIL071C	0.329	0.904	-0.42
YOL075C	YOL075C	0.329	0.917	0.398
YPL031C	PHO85	0.329	0	1
YML025C	YML025C	0.329	0.908	0.417
YEL067C	YEL067C	0.328	0.984	-0.18
YKL078W	YKL078W	0.328	-0.85	0.521
YLR305C	STT4	0.328	-0.33	0.945
YOR211C	MGM1	0.328	-0.3	0.954
YBL042C	YBL042C	0.327	0.993	0.125
YLR046C	YLR046C	0.327	-0.97	-0.21
YOR280C	YOR280C	0.327	0.975	0.229
YPL129W	ANC1	0.327	0.207	-0.97
YPL205C	YPL205C	0.327	0.932	-0.36
YAR031W	YAR031W	0.326	-0.49	0.874
YDL205C	HEM3	0.326	0.662	0.751
YHR195W	YHR195W	0.326	0.822	0.57
YIL032C	YIL032C	0.326	1	0.021
YJL054W	TIM54	0.326	0.68	0.733
YKL138C	MRPL31	0.326	0.263	0.966
YNL136W	YNL136W	0.326	0.904	-0.42
YNL267W	PIK1	0.326	-0.92	0.398
YPL259C	APM1	0.326	-0.49	0.874
YPR164W	KIM3	0.326	0.039	1
YBR090C	YBR090C	0.325	-0.95	-0.3
YJL188C	YJL188C	0.325	0.793	0.609
YNL109W	YNL109W	0.325	-0.73	-0.67
YNL284C	MRPL10	0.325	0.627	0.781
YAL065C	YAL065C	0.324	-0.86	0.506
YBR145W	ADH5	0.324	-0.83	-0.55
YDR267C	YDR267C	0.324	-0.37	0.929
YEL055C	YEL055C	0.324	0.598	0.802
YOR334W	MRS2	0.324	0.734	-0.67
YPR130C	YPR130C	0.324	-0.98	0.16
YDR376W	ARH1	0.323	1	0.052
YER086W	ILV1	0.323	-0.99	0.148
YJR098C	YJR098C	0.323	-0.95	0.287
YJR121W	ATP2	0.323	-0.99	0.148
YKL184W	SPE1	0.323	-0.92	0.377
YLL009C	COX17	0.323	0.269	0.965
YLL010C	YLL010C	0.323	-0.95	0.291
YNL240C	YNL240C	0.323	-0.92	-0.37
YNL265C	YNL265C	0.323	-0.99	0.145
YDL081C	RPLA1	0.322	-0.09	0.996
YDL100C	YDL100C	0.322	-0.43	-0.9
YDL155W	CLB3	0.322	-0.8	-0.59
YEL073C	YEL073C	0.322	0.94	-0.34
YKL158W	YKL158W	0.322	-0.93	0.366
YLR086W	SMC4	0.322	-0.4	0.916
YLR339C	YLR339C	0.322	0.465	0.888
YMR108W	ILV2	0.322	-0.06	1
YNL047C	YNL047C	0.322	0.298	0.956
YNL196C	SLZ1	0.322	-0.8	-0.59
YOR080W	YOR080W	0.322	-0.74	0.667
YOR209C	NPT1	0.322	1	0
YOR218C	YOR218C	0.322	-0.83	0.546
YPL038W	YPL038W	0.322	-0.65	0.76
YFL048C	EMP47	0.321	0.685	0.732
YMR286W	MRPL33	0.321	0.666	-0.74
YBL083C	YBL083C	0.32	-1	0.04
YBL092W	YBL092W	0.32	0.759	0.653
YBR082C	UBC4	0.32	-0.31	0.95
YDL013W	HEX3	0.32	0.628	-0.78
YGR172C	YIP1	0.32	0.053	-1
YGR196C	YGR196C	0.32	-0.96	0.259
YHL017W	YHL017W	0.32	0.312	0.95
YKL159C	YKL159C	0.32	-1	-0.06
YKR057W	RPS25	0.32	-0.75	0.665
YLR166C	SEC10	0.32	0.14	0.99
YML017W	PSP2	0.32	-0.87	0.484
YMR141C	YMR141C	0.32	0.637	0.771
YOL066C	RIB2	0.32	-0.4	0.915
YBR252W	DUT1	0.319	-0.94	-0.34
YEL037C	RAD23	0.319	-0.4	0.915
YGL181W	GTS1	0.319	-0.21	0.978
YGL233W	SEC15	0.319	-0.47	0.884
YJL149W	YJL149W	0.319	-0.94	0.344
YJR010C-A	SPC1	0.319	-0.53	-0.84
YKL077W	YKL077W	0.319	-0.97	0.241
YLR144C	ACF2	0.319	-0.09	0.996
YDR333C	YDR333C	0.318	0.04	1
YEL007W	YEL007W	0.318	-0.22	0.977
YHR012W	VPS29	0.318	0.993	-0.12
YJL166W	QCR8	0.318	-0.06	1
YJR107W	YJR107W	0.318	0.578	-0.81
YJR127C	ZMS1	0.318	0.981	0.201
YMR326C	YMR326C	0.318	0.899	-0.44
YCL056C	YCL056C	0.317	0.946	0.331
YDR135C	YCF1	0.317	0.82	0.574
YFR011C	YFR011C	0.317	1	0
YMR288W	YMR288W	0.317	0.924	0.388
YGR040W	KSS1	0.316	0.398	-0.91
YHR171W	YHR171W	0.316	-0.94	-0.31
YHR174W	ENO2	0.316	-0.75	0.655
YOL008W	YOL008W	0.316	0.822	-0.56
YOR125C	CAT5	0.316	-0.56	-0.82
YPL196W	YPL196W	0.316	-0.41	0.914
YDR148C	KGD2	0.315	0.609	-0.79
YDR266C	YDR266C	0.315	0.612	0.793
YER181C	YER181C	0.315	-0.5	0.863
YGR218W	CRM1	0.315	0.955	0.301
YHR049W	YHR049W	0.315	0.46	-0.88
YNL131W	TOM22	0.315	0.939	-0.34
YPL026C	SKS1	0.315	0.215	0.977
YBR132C	AGP2	0.314	-0.79	0.608
YFL063W	YFL063W	0.314	1	0.003
YGL107C	YGL107C	0.314	0.732	0.684
YIL154C	IMP2'	0.314	-0.44	0.898
YKL058W	TOA2	0.314	-0.98	-0.15
YKL173W	SNU114	0.314	-0.15	0.987
YLL008W	DRS1	0.314	-0.95	0.302
YLR024C	YLR024C	0.314	-0.41	0.91
YLR259C	HSP60	0.314	0.646	-0.76
YNL098C	RAS2	0.314	0.863	-0.5
YNL306W	YNL306W	0.314	0.859	0.512
YOR185C	GSP2	0.314	0.165	-0.98
YPR116W	YPR116W	0.314	-0.7	0.716
YDR258C	HSP78	0.313	-0.44	0.897
YER051W	YER051W	0.313	0.383	0.926
YJR071W	YJR071W	0.313	-0.86	0.507
YML037C	YML037C	0.313	-0.86	0.507
YMR064W	AEP1	0.313	-0.92	0.383
YBR084C-A	RPL19B	0.312	-0.99	0.128
YGL111W	YGL111W	0.312	0.589	0.81
YMR245W	YMR245W	0.312	-0.83	0.557
YMR285C	YMR285C	0.312	0.169	0.987
YNL177C	YNL177C	0.312	0.448	0.894
YPL176C	YPL176C	0.312	-0.64	0.769
YPR148C	YPR148C	0.312	0.503	0.865
YBR050C	REG2	0.311	-0.09	-0.99
YCRX09C	YCRX09C	0.311	-0.73	0.675
YDL108W	KIN28	0.311	-0.41	0.909
YDL118W	YDL118W	0.311	0.983	-0.19
YDL119C	YDL119C	0.311	0.707	-0.7
YHR144C	DCD1	0.311	0.093	-0.99
YIL015W	BAR1	0.311	0.549	-0.83
YKL072W	STB6	0.311	-0.86	0.498
YLL011W	SOF1	0.311	-0.16	0.987
YCR049C	YCR049C	0.31	0.816	-0.58
YDR091C	YDR091C	0.31	0.177	0.987
YER062C	HOR2	0.31	0.877	-0.48
YGL016W	PDR6	0.31	0	-1
YIL143C	SSL2	0.31	0.645	0.767
YJL191W	CRY2	0.31	-0.93	0.358
YJL207C	YJL207C	0.31	-0.9	0.435
YKL038W	RGT1	0.31	0.658	0.754
YLR191W	PEX13	0.31	-0.54	-0.83
YOR004W	YOR004W	0.31	0.064	1
YBR280C	YBR280C	0.309	0.66	0.754
YCR020C	PET18	0.309	0.915	0.404
YDR202C	YDR202C	0.309	0.22	0.977
YLR291C	GCD7	0.309	0.889	0.456
YMR128W	ECM16	0.309	-0.61	0.789
YNL260C	YNL260C	0.309	-0.8	0.592
YPR172W	YPR172W	0.309	0.893	0.456
YDL076C	YDL076C	0.308	-0.94	0.337
YDL145C	COP1	0.308	-0.81	-0.58
YDR246W	YDR246W	0.308	-0.22	-0.97
YDR524C	YDR524C	0.308	0.233	0.974
YGR215W	YGR215W	0.308	0.292	0.957
YHR161C	YAP1801	0.308	-0.9	-0.42
YKL124W	SSH4	0.308	-0.87	-0.48
YKL161C	YKL161C	0.308	-0.9	-0.42
YPL217C	YPL217C	0.308	-0.55	0.834
YAL043C-A	YAL043C-A	0.307	0.876	0.488
YML081W	YML081W	0.307	-0.74	0.664
YAR033W	YAR033W	0.306	-0.81	0.581
YDR290W	YDR290W	0.306	-0.91	0.405
YGL244W	RTF1	0.306	-0.49	0.872
YKR002W	PAP1	0.306	0.529	-0.84
YMR043W	MCM1	0.306	0.83	0.562
YMR111C	YMR111C	0.306	0.947	-0.32
YNL119W	YNL119W	0.306	-0.26	0.967
YOL077C	YOL077C	0.306	-0.26	0.967
YOR071C	YOR071C	0.306	0.97	0.251
YPR152C	YPR152C	0.306	-0.19	0.983
YBR028C	YBR028C	0.305	-0.98	-0.19
YBR137W	YBR137W	0.305	-0.06	1
YBR197C	YBR197C	0.305	-0.85	0.527
YCLX01W	YCLX01W	0.305	0.695	-0.72
YEL008W	YEL008W	0.305	0.983	0.183
YGL256W	ADH4	0.305	-0.98	0.19
YIL115C	NUP159	0.305	-0.45	0.888
YMR315W	YMR315W	0.305	0.403	-0.91
YCR019W	MAK32	0.304	0.585	0.812
YDR336W	YDR336W	0.304	-0.13	0.993
YDR375C	BCS1	0.304	1	0.029
YMR079W	SEC14	0.304	-0.98	-0.16
YNL132W	YNL132W	0.304	0.082	0.996
YOR204W	DED1	0.304	-0.59	0.809
YHL011C	PRS3	0.303	-0.23	0.973
YHR078W	YHR078W	0.303	0.24	0.973
YKL095W	YJU2	0.303	-0.79	0.613
YKL198C	PTK1	0.303	0.386	-0.92
YNL259C	ATX1	0.303	-0.26	0.966
YOR095C	RKI1	0.303	-0.26	0.966
YPR177C	YPR177C	0.303	-0.92	0.389
YAR009C	YAR009C	0.302	0.903	-0.43
YIL084C	SDS3	0.302	-0.72	0.688
YKL016C	ATP7	0.302	0.701	0.715
YPR049C	YPR049C	0.302	0.453	-0.89
YAL068C	YAL068C	0.301	1	0
YBL087C	RPL17A	0.301	-0.39	0.92
YDR167W	TAF25	0.301	0.564	0.827
YGL210W	YPT32	0.301	0.096	-0.99
YIL043C	CBR1	0.301	0.91	0.415
YIL048W	NEO1	0.301	-0.79	0.607
YLR038C	COX12	0.301	0.983	0.182
YOR275C	YOR275C	0.301	0.275	-0.96
YPR086W	SUA7	0.301	-0.96	0.279
YCL032W	STE50	0.3	-0.7	0.716
YEL002C	WBP1	0.3	0	-1
YEL059C-A	SOM1	0.3	0	-1
YER116C	YER116C	0.3	-0.9	0.443
YGL124C	YGL124C	0.3	-1	0.02
YGR147C	NAT2	0.3	-0.2	0.98
YLR350W	YLR350W	0.3	-1	0.006
YLR433C	CNA1	0.3	-0.06	-1
YMR320W	YMR320W	0.3	0.956	-0.3
YNL108C	YNL108C	0.3	-0.86	-0.5
YNL117W	MLS1	0.3	-0.93	-0.36
YBR062C	YBR062C	0.299	0.665	0.749
YBR266C	YBR266C	0.299	-0.4	0.916
YDR090C	YDR090C	0.299	-0.43	0.903
YFL034W	YFL034W	0.299	-0.46	0.886
YGR201C	YGR201C	0.299	-0.8	0.598
YMR026C	PEX12	0.299	0.217	0.976
YNL269W	YNL269W	0.299	0.826	0.568
YCL048W	YCL048W	0.298	0.993	-0.13
YHL004W	MRP4	0.298	0.956	-0.3
YJR039W	YJR039W	0.298	0.097	0.996
YLL057C	YLL057C	0.298	-0.23	-0.97
YLR080W	YLR080W	0.298	1	-0.03
YMR324C	YMR324C	0.298	-0.97	-0.23
YNL064C	YDJ1	0.298	0.902	0.436
YOL164W	YOL164W	0.298	-0.77	-0.63
YOR055W	YOR055W	0.298	-0.33	0.942
YOR134W	BAG7	0.298	0.798	-0.6
YML010W-A	YML010W-A	0.2975	0.999	-0.02
YDR351W	SBE2	0.297	-0.94	-0.33
YFL027C	YFL027C	0.297	0.848	0.535
YGL079W	YGL079W	0.297	0.979	0.202
YIL136W	OM45	0.297	-0.97	0.228
YLR110C	YLR110C	0.297	-0.77	0.636
YML128C	YML128C	0.297	1	0.03
YMR047C	NUP116	0.297	-0.67	-0.74
YOR123C	LEO1	0.297	0.966	-0.26
YOR216C	RUD3	0.297	-0.33	-0.94
YAL046C	YAL046C	0.296	0.219	0.976
YCRX08W	YCRX08W	0.296	-0.54	-0.84
YDR041W	YDR041W	0.296	0.625	0.783
YGR134W	YGR134W	0.296	0.581	0.814
YHR082C	KSP1	0.296	-0.97	-0.2
YOR117W	YTA1	0.296	0.543	0.841
YOR118W	YOR118W	0.296	-0.64	0.766
YDR304C	CYP5	0.295	-0.91	-0.4
YDR437W	YDR437W	0.295	0.735	-0.67
YGR186W	TFG1	0.295	0	1
YKL141W	SDH3	0.295	0.464	0.888
YML111W	YML111W	0.295	0.901	0.437
YMR162C	YMR162C	0.295	0.633	0.776
YBL046W	YBL046W	0.294	0.18	-0.98
YDL036C	YDL036C	0.294	0.914	0.404
YDL091C	YDL091C	0.294	0.629	0.778
YGR080W	TWF1	0.294	0.615	0.789
YGR208W	SER2	0.294	-0.95	-0.3
YJR117W	STE24	0.294	0.17	-0.98
YKL123W	YKL123W	0.294	0.17	-0.98
YOL117W	YOL117W	0.294	0.523	0.853
YPL150W	YPL150W	0.294	-0.95	-0.3
YPR195C	YPR195C	0.294	-0.51	0.86
YBL057C	YBL057C	0.293	0.119	0.993
YDL126C	CDC48	0.293	0.921	0.389
